smiles,HOMO_eV,LUMO_eV,GAP_eV,sheafHOMO,sheafLUMO,sheafGAP,electrons
c1ccc2c(c1)cc1c3ccc4ccc5cccc6cc(c7c8ccccc8cc2c17)c3c4c56,-6.13,-1.531,4.599,1.9953,2.5552,0.5599000000000001,34.0
c1ccc2c(c1)cc1c3ccc4ccc5cc6ccccc6c6cc(c7cccc2c17)c3c4c56,-6.099,-1.544,4.555,2.0262,2.5624,0.5362,34.0
c1ccc2c(c1)cc1c3ccc4ccc5c6ccccc6cc6cc(c7cccc2c17)c3c4c65,-6.153,-1.495,4.658,1.9963,2.5758,0.5795000000000001,34.0
c1ccc2c(c1)cc1c3ccc4c5ccccc5c5cccc6cc(c7cccc2c17)c3c4c65,-6.305,-1.35,4.955,1.988,2.7273,0.7393000000000001,34.0
c1ccc2c(c1)cc1c3c2cccc3c2cc3cccc4ccc5c6ccccc6c1c2c5c43,-6.093,-1.54,4.553,2.0712,2.5813,0.5101,34.0
c1ccc2c(c1)ccc1c2cc2c3ccc4ccc5cccc6cc(c7cccc1c27)c3c4c56,-6.203,-1.46,4.743,2.0237,2.5946,0.5709,34.0
c1ccc2cc3c(cc2c1)cc1c2ccc4ccc5cccc6cc(c7cccc3c17)c2c4c56,-6.228,-1.433,4.795,1.9673,2.5751,0.6077999999999999,34.0
c1ccc2c(c1)ccc1cc3c4ccc5ccc6cccc7cc(c8cccc(c12)c38)c4c5c67,-6.197,-1.472,4.724,2.0249,2.624,0.5991,34.0
c1ccc2c(c1)ccc1cc3c4cc5cccc6ccc7ccc(c8cccc(c12)c83)c4c7c65,-6.204,-1.473,4.731,1.9953,2.6255,0.6302000000000001,34.0
c1ccc2cc3c(cc2c1)cc1c2cc4cccc5ccc6ccc(c7cccc3c71)c2c6c54,-6.225,-1.458,4.767,1.9639,2.5603,0.5963999999999998,34.0
c1ccc2c(c1)ccc1c2cc2c3cc4cccc5ccc6ccc(c7cccc1c72)c3c6c54,-6.206,-1.467,4.739,1.9955,2.5908,0.5953000000000002,34.0
c1ccc2c(c1)cc1c3cc4c5ccccc5cc5ccc6ccc(c7cccc2c71)c3c6c54,-6.099,-1.549,4.55,2.0262,2.561,0.5348000000000002,34.0
c1ccc2c(c1)cc1c3cc4cc5ccccc5c5ccc6ccc(c7cccc2c71)c3c6c45,-6.152,-1.516,4.636,1.9961,2.5672,0.5711000000000002,34.0
c1ccc2c(c1)cc1c3cc4cccc5c6ccccc6c6ccc(c7cccc2c71)c3c6c45,-6.306,-1.364,4.942,1.9875,2.7107,0.7232000000000001,34.0
c1ccc2c(c1)cc1c3cc4cccc5ccc6c7ccccc7c(c7cccc2c17)c3c6c54,-6.104,-1.561,4.544,2.0756,2.5842,0.5085999999999999,34.0
c1ccc2c(c1)cc1c3cc4cccc5ccc6ccc(c7c8ccccc8cc2c17)c3c6c54,-6.096,-1.595,4.501,2.0265,2.5573,0.5308000000000002,34.0
c1ccc2c(c1)cc1c3ccc4ccc5cccc6cc(c7cc8ccccc8c2c17)c3c4c56,-6.27,-1.391,4.879,1.9633,2.6252,0.6618999999999999,34.0
c1ccc2c(c1)ccc1c2cc2cccc3c4ccc5ccc6cccc7cc(c1c23)c4c5c67,-6.109,-1.574,4.534,1.9951,2.5549,0.5597999999999999,34.0
c1ccc2cc3c(cc2c1)cc1cccc2c4ccc5ccc6cccc7cc(c3c12)c4c5c67,-5.871,-1.818,4.053,1.994,2.4301,0.43609999999999993,34.0
c1ccc2c(c1)ccc1cc3cccc4c5ccc6ccc7cccc8cc(c5c6c78)c(c12)c34,-6.078,-1.591,4.487,1.9949,2.5565,0.5616000000000003,34.0
c1ccc2c(c1)cc1ccc3cccc4c3c1c2c1c2cccc3ccc5cccc(c5c32)c41,-6.452,-1.171,5.281,2.0389,2.5711,0.5322,34.0
c1ccc2c(c1)cc1c3cc4ccc5ccc6cccc7cc(c3cc3cccc2c31)c4c5c67,-5.872,-1.817,4.055,2.0321,2.441,0.40890000000000004,34.0
c1ccc2c(c1)cc1cc3c(cc4ccc5ccc6cccc7cc3c4c5c67)c3cccc2c13,-5.875,-1.804,4.071,2.0318,2.4379,0.4060999999999999,34.0
c1ccc2c(c1)cc1ccc3ccc4cc5c(cc6cccc7cccc5c76)c5cc2c1c3c45,-5.763,-1.915,3.849,2.0423,2.4093,0.367,34.0
c1ccc2c(c1)cc1cc3c4cc5cccc6cccc(c4cc4ccc7ccc2c1c7c43)c65,-5.79,-1.902,3.889,2.038,2.4047,0.36670000000000025,34.0
c1cc2cccc3c4cc5ccc6c7ccccc7c7cccc8cc(c4cc(c1)c23)c5c6c87,-5.889,-1.796,4.094,2.0299,2.4707,0.44079999999999986,34.0
c1ccc2c(c1)ccc1ccc3cc4ccc5ccc6ccc7cccc8c7c6c5c4c8c3c12,-6.368,-1.292,5.077,1.9935,2.6457,0.6522000000000001,34.0
c1ccc2cc3c(ccc4cc5ccc6ccc7ccc8cccc9c8c7c6c5c9c43)cc2c1,-6.42,-1.292,5.128,1.9686,2.5692,0.6006,34.0
c1ccc2c(c1)ccc1c2ccc2cc3ccc4ccc5ccc6cccc7c6c5c4c3c7c21,-6.371,-1.306,5.065,1.9933,2.6063,0.613,34.0
c1ccc2c(c1)ccc1cc3cc4ccc5ccc6ccc7cccc8c7c6c5c4c8c3cc12,-6.221,-1.459,4.762,1.9929,2.5512,0.5583000000000002,34.0
c1ccc2cc3cc4c(cc3cc2c1)cc1ccc2ccc3ccc5cccc6c5c3c2c1c46,-5.947,-1.759,4.188,2.0,2.4085,0.4085000000000001,34.0
c1ccc2c(c1)ccc1cc3c(cc4ccc5ccc6ccc7cccc8c7c6c5c4c38)cc12,-6.209,-1.463,4.747,1.9931,2.5532,0.5600999999999998,34.0
c1ccc2cc3c(cc2c1)cc1c2ccccc2c2ccc4ccc5cccc6c5c4c2c1c36,-6.24,-1.433,4.807,2.0153,2.5756,0.5603000000000002,34.0
c1ccc2cc3c(cc2c1)cc1ccc2c4ccccc4c4ccc5cccc6c5c4c2c1c36,-6.015,-1.644,4.371,2.0586,2.4745,0.4158999999999997,34.0
c1ccc2cc3c(cc2c1)cc1ccc2ccc4c5ccccc5c5cccc6c3c1c2c4c56,-6.19,-1.476,4.714,1.9934,2.5243,0.5309000000000001,34.0
c1ccc2cc3c(cc2c1)cc1ccc2ccc4ccc5c6ccccc6cc6c3c1c2c4c56,-6.082,-1.587,4.494,2.0173,2.4811,0.4638,34.0
c1ccc2cc3c(cc2c1)cc1ccc2ccc4ccc5cc6ccccc6c6c5c4c2c1c36,-6.074,-1.558,4.516,2.0264,2.4573,0.43089999999999984,34.0
c1ccc2c(c1)ccc1c2cc2ccc3ccc4ccc5cc6ccccc6c6c5c4c3c2c16,-6.284,-1.369,4.915,2.0267,2.5577,0.5310000000000001,34.0
c1ccc2c(c1)c1ccccc1c1c2cc2ccc3ccc4ccc5cccc6c5c4c3c2c61,-6.443,-1.247,5.196,2.0,2.7297,0.7296999999999998,34.0
c1ccc2c(c1)ccc1c2ccc2c1cc1ccc3ccc4ccc5cccc6c5c4c3c1c26,-6.383,-1.267,5.116,1.9935,2.6059,0.6124,34.0
c1ccc2cc3c(ccc4c3cc3ccc5ccc6ccc7cccc8c7c6c5c3c48)cc2c1,-6.435,-1.219,5.216,1.9708,2.5743,0.6034999999999999,34.0
c1ccc2c(c1)ccc1ccc3c(cc4ccc5ccc6ccc7cccc8c7c6c5c4c38)c12,-6.379,-1.253,5.126,1.9933,2.6457,0.6524000000000001,34.0
c1ccc2c(c1)ccc1cc3ccc4ccc5ccc6cc7ccccc7c7c6c5c4c3c7c12,-6.261,-1.401,4.86,2.0281,2.5738,0.5457000000000001,34.0
c1ccc2c(c1)ccc1c2cc2c3cc4ccccc4c4ccc5ccc6ccc1c2c6c5c43,-6.491,-1.18,5.311,1.9943,2.6656,0.6713,34.0
c1ccc2c(c1)cc1c3cc4ccc5ccccc5c4c4ccc5ccc6ccc2c1c6c5c34,-6.511,-1.189,5.322,1.9941,2.7307,0.7366000000000001,34.0
c1ccc2c(c1)ccc1c2cc2ccc3ccc4ccc5c6ccccc6cc6c5c4c3c2c16,-6.368,-1.289,5.079,1.9933,2.6306,0.6372999999999998,34.0
c1ccc2c(c1)cc1c3c2ccc2ccc4ccc5cc6ccc7ccccc7c6c1c5c4c23,-6.327,-1.323,5.004,1.993,2.6305,0.6375,34.0
c1ccc2c(c1)ccc1ccc3c(cc4c5cccc6ccc7ccc8ccc3c4c8c7c65)c12,-6.506,-1.143,5.363,1.9725,2.7079,0.7354,34.0
c1ccc2cc3c(ccc4c3cc3c5cccc6ccc7ccc8ccc4c3c8c7c65)cc2c1,-6.454,-1.194,5.261,1.9943,2.5618,0.5674999999999999,34.0
c1ccc2c(c1)ccc1c2ccc2c1cc1c3cccc4ccc5ccc6ccc2c1c6c5c43,-6.528,-1.14,5.387,1.9734,2.6549,0.6815,34.0
c1ccc2c(c1)c1ccccc1c1c2cc2c3cccc4ccc5ccc6ccc1c2c6c5c43,-6.523,-1.149,5.374,2.051,2.7425,0.6915,34.0
c1ccc2c(c1)ccc1c2cc2c3cccc4ccc5ccc6c7ccccc7c1c2c6c5c43,-6.608,-1.081,5.528,1.9904,2.7275,0.7371000000000001,34.0
c1ccc2c(c1)ccc1c2cc2c3c4ccccc4cc4ccc5ccc6ccc1c2c6c5c43,-6.286,-1.355,4.931,2.0254,2.5774,0.552,34.0
c1ccc2cc3c(cc2c1)cc1c2cccc4ccc5ccc6c7ccccc7c3c1c6c5c42,-6.391,-1.325,5.066,1.9931,2.6005,0.6073999999999997,34.0
c1ccc2cc3c(cc2c1)cc1c2cccc4ccc5c6ccccc6c6ccc3c1c6c5c42,-6.377,-1.314,5.063,1.9949,2.5988,0.6039000000000003,34.0
c1ccc2cc3c(cc2c1)cc1c2cccc4c5ccccc5c5ccc6ccc3c1c6c5c42,-6.391,-1.313,5.077,1.9956,2.5994,0.6038000000000001,34.0
c1ccc2cc3c(cc2c1)cc1c2cc4ccccc4c4ccc5ccc6ccc3c1c6c5c42,-6.416,-1.306,5.11,1.9414,2.5963,0.6548999999999998,34.0
c1ccc2cc3c(cc2c1)cc1c2c4ccccc4cc4ccc5ccc6ccc3c1c6c5c42,-6.192,-1.481,4.712,2.0,2.5237,0.5236999999999998,34.0
c1ccc2c(c1)ccc1cc3c(cc12)cc1c2cccc4ccc5ccc6ccc3c1c6c5c42,-6.423,-1.275,5.147,1.9764,2.6307,0.6543000000000001,34.0
c1ccc2cc3cc4c(cc3cc2c1)cc1c2cccc3ccc5ccc6ccc4c1c6c5c32,-6.159,-1.595,4.565,1.9438,2.4873,0.5434999999999999,34.0
c1ccc2c(c1)ccc1cc3cc4c5cccc6ccc7ccc8ccc(c3cc12)c4c8c7c65,-6.452,-1.268,5.183,1.9757,2.6445,0.6687999999999998,34.0
c1ccc2c(c1)ccc1cc3c4c5ccccc5cc5ccc6ccc7ccc(c12)c3c7c6c54,-6.306,-1.366,4.94,2.0266,2.6129,0.5862999999999996,34.0
c1ccc2c(c1)ccc1c2ccc2cc3c4cccc5ccc6ccc7ccc(c21)c3c7c6c54,-6.527,-1.171,5.356,1.9726,2.6891,0.7164999999999999,34.0
c1ccc2cc3c(ccc4cc5c6cccc7ccc8ccc9ccc(c43)c5c9c8c76)cc2c1,-6.482,-1.243,5.239,1.994,2.5762,0.5822,34.0
c1ccc2c(c1)ccc1ccc3cc4c5cccc6ccc7ccc8ccc(c3c12)c4c8c7c65,-6.526,-1.138,5.388,1.9735,2.7027,0.7292000000000001,34.0
c1ccc2c(c1)cc1c3ccccc3c3ccc4c5ccccc5c5cccc6c2c1c3c4c56,-6.54,-1.104,5.436,1.9942,2.7949,0.8007000000000002,34.0
c1ccc2c(c1)cc1c3cccc4c5ccccc5c5ccc6c7ccccc7c2c1c6c5c43,-6.674,-1.01,5.663,1.9928,2.7826,0.7898000000000001,34.0
c1ccc2c(c1)ccc1c3ccc4c5ccccc5c5cccc6c7cccc(c21)c7c3c4c56,-6.653,-0.995,5.658,1.9945,2.7495,0.7549999999999999,34.0
c1ccc2c(c1)ccc1c3cccc4c5cccc6c7ccccc7c7ccc(c21)c(c34)c7c65,-6.637,-0.995,5.643,1.9946,2.7634,0.7687999999999999,34.0
c1ccc2c(c1)ccc1cc3c4cccc5c6ccccc6c6ccc7ccc(c12)c3c7c6c54,-6.591,-1.097,5.493,2.0,2.7528,0.7528000000000001,34.0
c1ccc2c(c1)ccc1c2cc2c3cccc4c5ccccc5c5ccc6ccc1c2c6c5c43,-6.562,-1.085,5.477,2.0,2.6975,0.6974999999999998,34.0
c1ccc2c(c1)cc1c3c2ccc2ccc4c5ccccc5c5cc6ccccc6c1c5c4c23,-6.373,-1.262,5.11,2.0363,2.6488,0.6124999999999998,34.0
c1ccc2c(c1)cc1c3cc4ccccc4c4c5ccccc5c5ccc6ccc2c1c6c5c34,-6.615,-1.077,5.538,1.9928,2.7212,0.7284000000000002,34.0
c1ccc2c(c1)cc1c3cccc4c5c6ccccc6ccc5c5ccc6ccc2c1c6c5c34,-6.524,-1.132,5.392,2.0,2.714,0.714,34.0
c1ccc2c(c1)cc1c3cccc4c5ccc6ccccc6c5c5ccc6ccc2c1c6c5c43,-6.518,-1.129,5.39,2.0,2.6939,0.6939000000000002,34.0
c1ccc2c(c1)ccc1c3ccc4ccc5cc6ccccc6c6c7cccc(c21)c7c3c4c56,-6.359,-1.272,5.087,1.9916,2.6332,0.6416,34.0
c1ccc2c(c1)ccc1c3cccc4c5c6ccccc6cc6ccc7ccc(c21)c(c34)c7c65,-6.341,-1.284,5.057,1.9919,2.6171,0.6252000000000002,34.0
c1ccc2c(c1)ccc1c2cc2ccc3ccc4c5ccccc5c5cccc6c1c2c3c4c56,-6.483,-1.166,5.317,2.0,2.6779,0.6779000000000002,34.0
c1ccc2c(c1)ccc1cc3ccc4ccc5c6ccccc6c6cccc7c6c5c4c3c7c12,-6.481,-1.2,5.281,2.0,2.6838,0.6838000000000002,34.0
c1ccc2c(c1)ccc1cc3c4ccccc4c4ccc5ccc6cccc7c6c5c4c3c7c12,-6.495,-1.175,5.32,1.9896,2.7037,0.7141,34.0
c1ccc2c(c1)ccc1c2cc2c3ccccc3c3ccc4ccc5cccc6c5c4c3c2c16,-6.526,-1.129,5.397,1.9893,2.7139,0.7246000000000001,34.0
c1ccc2c(c1)ccc1c3ccc4ccc5cccc6c5c4c3c3c(cc4ccccc4c63)c21,-6.352,-1.272,5.081,2.0256,2.6526,0.6270000000000002,34.0
c1ccc2c(c1)ccc1c3cc4ccccc4c4c5cccc6ccc7ccc(c21)c(c7c65)c34,-6.341,-1.281,5.06,2.0246,2.6542,0.6295999999999999,34.0
c1ccc2c(c1)cc1ccc3ccc4c5ccccc5c5cc6ccccc6c6c2c1c3c4c56,-6.337,-1.293,5.044,2.0246,2.6047,0.5800999999999998,34.0
c1ccc2c(c1)ccc1c3ccc4ccc5cccc6c7cc8ccccc8c(c21)c7c3c4c56,-6.561,-1.106,5.455,1.9882,2.6972,0.7090000000000001,34.0
c1ccc2c(c1)ccc1c2c2ccc3ccc4cccc5c6cc7ccccc7c1c6c2c3c45,-6.498,-1.169,5.328,1.9878,2.7219,0.7341000000000002,34.0
c1ccc2c(c1)cc1ccc3ccc4c5ccccc5c5c6ccccc6cc6c2c1c3c4c65,-6.361,-1.304,5.057,1.9861,2.6197,0.6335999999999999,34.0
c1ccc2c(c1)ccc1cc3c4cccc5ccc6ccc7c8ccccc8c(c12)c3c7c6c54,-6.634,-1.1,5.534,1.9906,2.7502,0.7596,34.0
c1ccc2c(c1)ccc1ccc3c4ccc5ccc6cccc7c8cccc(c3c12)c8c4c5c67,-6.598,-1.027,5.571,1.9765,2.732,0.7555000000000003,34.0
c1ccc2cc3c(ccc4c5ccc6ccc7cccc8c9cccc(c34)c9c5c6c78)cc2c1,-6.44,-1.233,5.206,1.994,2.5581,0.5641,34.0
c1ccc2c(c1)ccc1c2ccc2c3ccc4ccc5cccc6c7cccc(c12)c7c3c4c56,-6.629,-1.036,5.593,1.9758,2.736,0.7602000000000002,34.0
c1ccc2c(c1)c1ccccc1c1c3ccc4ccc5cccc6c7cccc(c21)c7c3c4c56,-6.552,-1.081,5.471,2.0536,2.7558,0.7021999999999999,34.0
c1ccc2c(c1)ccc1c2c2cccc3c4cccc5ccc6c7ccccc7c1c(c32)c6c54,-6.415,-1.195,5.221,2.0918,2.732,0.6402000000000001,34.0
c1ccc2cc3c(cc2c1)c1cccc2c4cccc5ccc6c7ccccc7c3c(c12)c6c54,-6.444,-1.17,5.274,2.0809,2.6675,0.5865999999999998,34.0
c1ccc2cc3c(cc2c1)c1cccc2c4cccc5c6ccccc6c6ccc3c(c12)c6c54,-6.751,-0.936,5.814,1.9511,2.7198,0.7687000000000002,34.0
c1ccc2cc3c(cc2c1)c1cccc2c4cc5ccccc5c5ccc6ccc3c(c12)c6c54,-6.557,-1.081,5.477,1.9958,2.6796,0.6838000000000002,34.0
c1ccc2cc3c(cc2c1)c1cccc2c4c5ccccc5cc5ccc6ccc3c(c12)c6c54,-6.449,-1.198,5.251,1.9733,2.6274,0.6541000000000001,34.0
c1ccc2cc3c(cc2c1)c1cc2ccccc2c2c4cccc5ccc6ccc3c(c6c54)c12,-6.501,-1.132,5.369,2.0,2.6933,0.6932999999999998,34.0
c1ccc2cc3c(cc2c1)c1ccc2ccc4cccc5c6cc7ccccc7c3c6c1c2c45,-6.663,-1.048,5.615,1.9938,2.6645,0.6706999999999999,34.0
c1ccc2c(c1)ccc1cc3c(cc12)c1cccc2c4cccc5ccc6ccc3c(c12)c6c54,-6.685,-0.979,5.707,1.978,2.723,0.7449999999999999,34.0
c1ccc2cc3cc4c(cc3cc2c1)c1cccc2c3cccc5ccc6ccc4c(c12)c6c53,-6.433,-1.323,5.11,1.9559,2.5459,0.5900000000000001,34.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccc4cccc5c6cccc3c6c1c2c45,-6.653,-0.992,5.661,1.9786,2.7105,0.7319000000000002,34.0
c1ccc2c(c1)ccc1c2ccc2c3cccc4c5cccc6ccc7ccc(c12)c(c34)c7c65,-6.626,-1.028,5.598,1.9765,2.7149,0.7384000000000002,34.0
c1ccc2cc3c(ccc4c5cccc6c7cccc8ccc9ccc(c34)c(c56)c9c87)cc2c1,-6.425,-1.224,5.201,1.9943,2.5609,0.5666000000000002,34.0
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)c2c3cccc4ccc5cccc(c5c43)c12,-6.384,-1.2,5.185,2.031,2.6005,0.5694999999999997,34.0
c1ccc2c(c1)ccc1ccc3c4cccc5c6cccc7ccc8ccc(c3c12)c(c54)c8c76,-6.584,-1.05,5.534,1.9757,2.7352,0.7594999999999998,34.0
c1ccc2c(c1)ccc1cc3ccc4c5ccccc5c5ccc6cccc7c6c5c4c3c7c12,-6.268,-1.385,4.883,2.0465,2.6202,0.5737000000000001,34.0
c1ccc2c(c1)ccc1c2cc2ccc3c4ccccc4c4ccc5cccc6c5c4c3c2c16,-6.286,-1.358,4.929,2.0447,2.6194,0.5747,34.0
c1ccc2c(c1)ccc1c3ccc4cccc5c4c3c3c(ccc4cc6ccccc6c5c43)c21,-6.256,-1.391,4.865,2.0348,2.5778,0.5429999999999997,34.0
c1ccc2c(c1)ccc1c3ccc4cc5ccccc5c5c6cccc7ccc(c21)c(c76)c3c45,-6.264,-1.377,4.887,2.0357,2.5739,0.5382000000000002,34.0
c1ccc2c(c1)cc1ccc3c4ccccc4c4ccc5cc6ccccc6c6c5c4c3c1c26,-6.085,-1.548,4.537,2.0864,2.5019,0.4155000000000002,34.0
c1ccc2c(c1)cc1c3cccc4ccc5c6ccc7ccccc7c6c6ccc2c1c6c5c43,-6.49,-1.166,5.323,2.0,2.687,0.6869999999999998,34.0
c1ccc2c(c1)cc1c3cccc4ccc5c6c7ccccc7ccc6c6ccc2c1c6c5c43,-6.476,-1.168,5.308,2.0,2.6756,0.6756000000000002,34.0
c1ccc2c(c1)cc1c3cccc4c5ccccc5c5c6ccccc6c6ccc2c1c6c5c43,-6.476,-1.133,5.342,2.0846,2.759,0.6743999999999999,34.0
c1ccc2c(c1)cc1c3cc4ccccc4c4ccc5c6ccccc6c6ccc2c1c6c5c43,-6.489,-1.166,5.323,2.0,2.6894,0.6894,34.0
c1ccc2c(c1)cc1c3c4ccccc4cc4ccc5c6ccccc6c6ccc2c1c6c5c43,-6.215,-1.411,4.804,2.0544,2.5666,0.5122000000000004,34.0
c1ccc2c(c1)ccc1c2cc2c3cccc4ccc5c6ccccc6c6ccc1c2c6c5c43,-6.421,-1.214,5.208,2.0399,2.6559,0.6160000000000001,34.0
c1ccc2c(c1)ccc1cc3c4cccc5ccc6c7ccccc7c7ccc(c12)c3c7c6c54,-6.435,-1.227,5.209,2.0413,2.7215,0.6801999999999997,34.0
c1ccc2c(c1)ccc1c3ccc4cccc5c6cccc7c8ccccc8c(c21)c(c76)c3c45,-6.522,-1.122,5.4,2.0637,2.7091,0.6454,34.0
c1ccc2c(c1)ccc1c2c2ccc3cccc4c5cccc6c7ccccc7c1c(c65)c2c34,-6.54,-1.107,5.433,2.0665,2.7874,0.7208999999999999,34.0
c1ccc2c(c1)c1cccc3c4cccc5c6ccccc6c6c7ccccc7c2c(c13)c6c54,-6.541,-1.09,5.451,2.1293,2.8277,0.6983999999999999,34.0
c1ccc2c(c1)cc1ccc3c4ccccc4c4c5ccccc5c5cccc6c2c1c3c4c56,-6.227,-1.41,4.817,2.0984,2.6362,0.5378000000000003,34.0
c1ccc2c(c1)cc1c3ccccc3c3c4ccccc4c4ccc5cccc6c5c4c3c1c26,-6.279,-1.357,4.922,2.11,2.6758,0.5658000000000003,34.0
c1ccc2c(c1)cc1c3cccc4ccc5c6ccccc6c6c7ccccc7c2c1c6c5c43,-6.496,-1.145,5.351,2.0629,2.7393,0.6764000000000001,34.0
c1ccc2c(c1)ccc1c3cccc4c5cccc6ccc7c8ccccc8c(c21)c(c43)c7c65,-6.449,-1.164,5.284,2.0868,2.6895,0.6026999999999996,34.0
c1ccc2c(c1)ccc1ccc3c4ccc5cccc6c7cccc8ccc(c3c12)c(c87)c4c56,-6.481,-1.149,5.332,2.0,2.6836,0.6836000000000002,34.0
c1ccc2cc3c(ccc4c5ccc6cccc7c8cccc9ccc(c34)c(c98)c5c67)cc2c1,-6.534,-1.114,5.42,1.9834,2.5718,0.5884,34.0
c1ccc2c(c1)ccc1c2ccc2c3ccc4cccc5c6cccc7ccc(c12)c(c76)c3c45,-6.479,-1.187,5.292,2.0,2.6655,0.6655000000000002,34.0
c1ccc2c(c1)c1ccccc1c1c3ccc4cccc5c6cccc7ccc(c21)c(c76)c3c45,-6.544,-1.116,5.428,2.048,2.7011,0.6530999999999998,34.0
c1ccc2cc3c(cc2c1)c1ccc2cccc4c2c1c1c3ccc2cc3ccccc3c4c21,-6.116,-1.54,4.576,2.059,2.5369,0.4779,34.0
c1ccc2cc3c(cc2c1)c1ccc2cccc4c5cc6ccccc6c6ccc3c(c65)c1c24,-6.377,-1.281,5.095,2.0135,2.6479,0.6343999999999999,34.0
c1ccc2cc3c(cc2c1)c1ccc2cccc4c5cccc6c7ccccc7c3c(c65)c1c24,-6.304,-1.331,4.973,2.0939,2.6392,0.5453000000000001,34.0
c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2cccc4c5cccc6ccc3c(c65)c1c24,-6.391,-1.275,5.116,2.0,2.6479,0.6478999999999999,34.0
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2cccc3c5cccc6ccc4c(c65)c1c23,-6.163,-1.558,4.606,2.0141,2.5218,0.5076999999999998,34.0
c1cc2ccc3cc4ccc5c6cccc7ccc8cccc(c8c76)c5c4c4ccc(c1)c2c34,-6.443,-1.179,5.264,1.9789,2.5472,0.5683,34.0
c1cc2ccc3cc4ccc5cc6ccc7cccc8ccc(c6c78)c5c4c4ccc(c1)c2c34,-6.435,-1.232,5.203,2.0,2.555,0.5550000000000002,34.0
c1cc2ccc3cc4cc5c6cccc7cccc(c8cccc(c4c4ccc(c1)c2c34)c85)c76,-6.407,-1.273,5.134,1.9956,2.5911,0.5954999999999999,34.0
c1cc2ccc3cc4cc5c(cc4c4ccc(c1)c2c34)c1cccc2ccc3cccc5c3c21,-6.443,-1.262,5.182,1.9813,2.5547,0.5733999999999999,34.0
c1cc2ccc3cc4cc5c(cc6ccc7cccc8ccc5c6c78)cc4c4ccc(c1)c2c34,-6.104,-1.577,4.527,2.0,2.439,0.43900000000000006,34.0
c1cc2ccc3cc4cc5cc6ccc7cccc8ccc(c5cc4c4ccc(c1)c2c34)c6c78,-6.17,-1.534,4.636,1.9519,2.4435,0.4915999999999998,34.0
c1ccc2c(c1)cc1ccc3cccc4c5cc6ccc7cccc8ccc(c6c78)c5c2c1c34,-6.439,-1.191,5.248,2.0358,2.5565,0.5207000000000002,34.0
c1ccc2c(c1)cc1c3c(cc4ccc5cccc6ccc3c4c56)c3cccc4ccc2c1c43,-6.487,-1.15,5.337,1.9951,2.5993,0.6041999999999998,34.0
c1cc2ccc3cc4c5cccc6c7ccccc7c7cccc(c4c4ccc(c1)c2c34)c7c65,-6.601,-1.058,5.543,1.9785,2.622,0.6435,34.0
c1ccc2c(c1)cc1c3cc4ccc5cccc6ccc(c3c3cccc7ccc2c1c73)c4c56,-6.492,-1.138,5.354,1.9951,2.6062,0.6110999999999998,34.0
c1ccc2c(c1)cc1ccc3cccc4c5c6ccc7cccc8ccc(cc5c2c1c34)c6c87,-6.578,-1.095,5.483,1.9894,2.6095,0.6201000000000001,34.0
c1ccc2c(c1)c1cccc3ccc4c5c(cc2c4c31)c1cccc2ccc3cccc5c3c21,-6.641,-1.01,5.631,2.0413,2.7159,0.6745999999999999,34.0
c1ccc2c(c1)cc1ccc3c4c(cc5ccc2c1c53)c1cccc2ccc3cccc4c3c21,-6.401,-1.276,5.126,2.0,2.5635,0.5634999999999999,34.0
c1ccc2c(c1)cc1ccc3cc4c5cccc6ccc7cccc(c4c4ccc2c1c34)c7c65,-6.408,-1.221,5.187,2.0339,2.5611,0.5272000000000001,34.0
c1ccc2c(c1)c1cccc3ccc4cc5c6cccc7ccc8cccc(c8c76)c5c2c4c31,-6.61,-1.079,5.53,1.9778,2.7438,0.7659999999999998,34.0
c1cc2ccc3cc4c(cc5c6cccc7cccc(c8cccc4c85)c76)c4ccc(c1)c2c34,-6.216,-1.427,4.789,2.0444,2.5643,0.5198999999999998,34.0
c1cc2ccc3cc4c(cc5ccc6cccc7c8ccccc8c4c5c67)c4ccc(c1)c2c34,-6.236,-1.393,4.843,2.0382,2.5352,0.49700000000000033,34.0
c1cc2ccc3cc4c(cc5c6ccccc6c6cccc7ccc4c5c76)c4ccc(c1)c2c34,-6.322,-1.322,5.0,2.0329,2.5744,0.5414999999999996,34.0
c1ccc2c(c1)cc1ccc3c4cc5ccc6cccc7ccc(c4cc4ccc2c1c43)c5c67,-6.095,-1.551,4.544,2.0408,2.4476,0.40680000000000005,34.0
c1ccc2c(c1)cc1ccc3cc4c(cc5ccc6cccc7ccc4c5c67)c4ccc2c1c34,-6.216,-1.39,4.825,2.0377,2.467,0.4293,34.0
c1cc2ccc3cc4c(cc5cccc6c7cccc8cccc(c87)c4c56)c4ccc(c1)c2c34,-5.961,-1.71,4.251,2.0524,2.4893,0.43690000000000007,34.0
c1cc2ccc3cc4cc5cccc6c7cccc8cccc(c87)c(c56)c4c4ccc(c1)c2c34,-6.023,-1.673,4.35,1.9948,2.4776,0.4827999999999999,34.0
c1cc2ccc3cc4cc5c6ccccc6c6cccc7ccc(c4c4ccc(c1)c2c34)c5c76,-6.426,-1.257,5.169,1.9931,2.5842,0.5911,34.0
